120;0;121;10076;1380;690;230;60;10
121;0;122;10328;1390;695;230;60;10
122;0;123;10586;1405;705;235;60;10
123;0;124;10851;1420;710;235;60;10
124;0;125;11122;1430;715;240;60;10
125;0;126;11400;1445;725;240;60;10
126;0;127;11685;1460;730;245;60;10
127;0;128;11977;1475;740;245;60;10
128;0;129;12276;1490;745;250;65;15
129;0;130;12583;1500;750;250;65;15
130;0;131;12898;1515;760;255;65;15
131;0;132;13220;1530;765;255;65;15
132;0;133;13551;1545;775;260;65;15
133;0;134;13890;1555;780;260;65;15
134;0;135;14237;1570;785;260;65;15
135;1;1;40;5;5;0;0;0
136;1;2;60;10;5;0;0;0
137;1;3;100;10;5;0;0;0
138;1;4;150;15;10;5;0;0
139;1;5;210;25;15;5;0;0
140;1;6;270;30;15;5;0;0
141;1;7;330;35;20;5;0;0
142;1;8;380;40;20;5;0;0
143;1;9;450;45;25;10;5;0
144;1;10;510;55;30;10;5;0
145;1;11;523;60;30;10;5;0
146;1;12;536;65;35;10;5;0
147;1;13;550;75;40;15;5;0
148;1;14;563;80;40;15;5;0
149;1;15;578;85;45;15;5;0
150;1;16;592;95;50;15;5;0
151;1;17;607;100;50;15;5;0
152;1;18;622;110;55;20;5;0
153;1;19;637;115;60;20;5;0
154;1;20;653;125;65;20;5;0
155;1;21;670;130;65;20;5;0
156;1;22;686;140;70;25;5;0
157;1;23;704;145;75;25;5;0
158;1;24;721;155;80;25;5;0
159;1;25;739;160;80;25;5;0
160;1;26;758;170;85;30;10;0
161;1;27;777;180;90;30;10;0
162;1;28;796;185;95;30;10;0
163;1;29;816;195;100;35;10;0
164;1;30;836;200;100;35;10;0
165;1;31;857;210;105;35;10;0
166;1;32;879;220;110;35;10;0
167;1;33;900;225;115;40;10;0
168;1;34;923;235;120;40;10;0
169;1;35;946;245;125;40;10;0
170;1;36;970;250;125;40;10;0
171;1;37;994;260;130;45;10;0
172;1;38;1019;270;135;45;10;0
173;1;39;1044;275;140;45;10;0
174;1;40;1070;285;145;50;15;5
175;1;41;1097;295;150;50;15;5
176;1;42;1124;300;150;50;15;5
177;1;43;1153;310;155;50;15;5
178;1;44;1181;320;160;55;15;5
179;1;45;1211;330;165;55;15;5
180;1;46;1241;340;170;55;15;5
181;1;47;1272;345;175;60;15;5
182;1;48;1304;355;180;60;15;5
183;1;49;1336;365;185;60;15;5
184;1;50;1370;375;190;65;15;5
185;1;51;1404;380;190;65;15;5
186;1;52;1439;390;195;65;15;5
187;1;53;1475;400;200;65;15;5
188;1;54;1512;410;205;70;20;5
189;1;55;1550;420;210;70;20;5
190;1;56;1589;430;215;70;20;5
191;1;57;1628;440;220;75;20;5
192;1;58;1669;445;225;75;20;5
193;1;59;1711;455;230;75;20;5
194;1;60;1753;465;235;80;20;5
195;1;61;1797;475;240;80;20;5
196;1;62;1842;485;245;80;20;5
197;1;63;1888;495;250;85;20;5
198;1;64;1935;505;255;85;20;5
199;1;65;1984;510;255;85;20;5
200;1;66;2033;520;260;85;20;5
201;1;67;2084;530;265;90;25;5
202;1;68;2136;540;270;90;25;5
203;1;69;2190;550;275;90;25;5
204;1;70;2244;560;280;95;25;5
205;1;71;2300;570;285;95;25;5
206;1;72;2358;580;290;95;25;5
207;1;73;2417;590;295;100;25;5
208;1;74;2477;600;300;100;25;5
209;1;75;2539;610;305;100;25;5
210;1;76;2603;620;310;105;25;5
211;1;77;2668;630;315;105;25;5
212;1;78;2734;640;320;105;25;5
213;1;79;2803;650;325;110;30;5
214;1;80;2873;660;330;110;30;5
215;1;81;2945;670;335;110;30;5
216;1;82;3018;680;340;115;30;5
217;1;83;3094;690;345;115;30;5
218;1;84;3171;700;350;115;30;5
219;1;85;3250;710;355;120;30;5
220;1;86;3332;720;360;120;30;5
221;1;87;3415;730;365;120;30;5
222;1;88;3500;740;370;125;30;5
223;1;89;3588;750;375;125;30;5
224;1;90;3677;760;380;125;30;5
225;1;91;3769;770;385;130;35;5
226;1;92;3864;780;390;130;35;5
227;1;93;3960;790;395;130;35;5
228;1;94;4059;800;400;135;35;5
229;1;95;4161;810;405;135;35;5
230;1;96;4265;820;410;135;35;5
231;1;97;4371;830;415;140;35;5
232;1;98;4480;840;420;140;35;5
233;1;99;4592;850;425;140;35;5
234;1;100;4707;860;430;145;35;5
235;1;101;4825;870;435;145;35;5
236;1;102;4945;880;440;145;35;5
237;1;103;5069;890;445;150;40;10
238;1;104;5196;905;455;150;40;10
239;1;105;5326;915;460;155;40;10
240;1;106;5459;925;465;155;40;10
241;1;107;5595;935;470;155;40;10
242;1;108;5735;945;475;160;40;10
243;1;109;5879;955;480;160;40;10
244;1;110;6025;965;485;160;40;10
245;1;111;6176;975;490;165;40;10
246;1;112;6331;985;495;165;40;10
247;1;113;6489;995;500;165;40;10
248;1;114;6651;1010;505;170;45;10
249;1;115;6817;1020;510;170;45;10
250;1;116;6988;1030;515;170;45;10
251;1;117;7162;1040;520;175;45;10
252;1;118;7341;1050;525;175;45;10
253;1;119;7525;1060;530;175;45;10
254;1;120;7713;1070;535;180;45;10
255;1;121;7906;1085;545;180;45;10
256;1;122;8103;1095;550;185;45;10
257;1;123;8306;1105;555;185;45;10
258;1;124;8514;1115;560;185;45;10
259;1;125;8726;1125;565;190;50;10
260;1;126;8945;1135;570;190;50;10
261;1;127;9168;1150;575;190;50;10
262;1;128;9397;1160;580;195;50;10
263;1;129;9632;1170;585;195;50;10
264;1;130;9873;1180;590;195;50;10
265;1;131;10120;1190;595;200;50;10
266;1;132;10373;1200;600;200;50;10
267;1;133;10632;1215;610;205;50;10
268;1;134;10898;1225;615;205;50;10
269;1;135;11171;1235;620;205;50;10
270;1;136;11450;1245;625;210;55;10
271;1;137;11736;1255;630;210;55;10
272;1;138;12029;1270;635;210;55;10
273;1;139;12330;1280;640;215;55;10
274;1;140;12638;1290;645;215;55;10
275;1;141;12954;1300;650;215;55;10
276;1;142;13278;1310;655;220;55;10
277;1;143;13610;1325;665;220;55;10
278;1;144;13950;1335;670;225;55;10
279;1;145;14299;1345;675;225;55;10
280;1;146;14657;1355;680;225;55;10
281;1;147;15023;1370;685;230;60;10
282;1;148;15398;1380;690;230;60;10
283;1;149;15783;1390;695;230;60;10
284;1;150;16178;1400;700;235;60;10
285;1;151;16582;1415;710;235;60;10
286;1;152;16997;1425;715;240;60;10
287;1;153;17422;1435;720;240;60;10
288;1;154;17857;1445;725;240;60;10
289;1;155;18304;1460;730;245;60;10
290;1;156;18761;1470;735;245;60;10
291;1;157;19230;1480;740;245;60;10
292;1;158;19711;1490;745;250;65;15
293;1;159;20204;1505;755;250;65;15
294;1;160;20709;1515;760;255;65;15
295;1;161;21227;1525;765;255;65;15
296;2;1;40;5;5;0;0;0
297;2;2;60;10;5;0;0;0
298;2;3;120;15;10;5;0;0
299;2;4;170;20;10;5;0;0
300;2;5;220;25;15;5;0;0
301;2;6;290;30;15;5;0;0
302;2;7;360;40;20;5;0;0
303;2;8;420;45;25;10;5;0
304;2;9;490;50;25;10;5;0
305;2;10;550;60;30;10;5;0
306;2;11;564;65;35;10;5;0
307;2;12;578;70;35;10;5;0
308;2;13;593;80;40;15;5;0
309;2;14;608;85;45;15;5;0
310;2;15;623;95;50;15;5;0
311;2;16;638;105;55;20;5;0
312;2;17;654;110;55;20;5;0
313;2;18;671;120;60;20;5;0
314;2;19;687;125;65;20;5;0
315;2;20;705;135;70;25;5;0
316;2;21;722;145;75;25;5;0
317;2;22;740;150;75;25;5;0
318;2;23;759;160;80;25;5;0
319;2;24;778;170;85;30;10;0
320;2;25;797;175;90;30;10;0
321;2;26;817;185;95;30;10;0
322;2;27;837;195;100;35;10;0
323;2;28;858;200;100;35;10;0
324;2;29;880;210;105;35;10;0
325;2;30;902;220;110;35;10;0
326;2;31;924;230;115;40;10;0
327;2;32;947;240;120;40;10;0
328;2;33;971;245;125;40;10;0
329;2;34;995;255;130;45;10;0
330;2;35;1020;265;135;45;10;0
331;2;36;1046;275;140;45;10;0
332;2;37;1072;285;145;50;15;5
333;2;38;1099;290;145;50;15;5
334;2;39;1126;300;150;50;15;5
335;2;40;1154;310;155;50;15;5
336;2;41;1183;320;160;55;15;5
337;2;42;1213;330;165;55;15;5
338;2;43;1243;340;170;55;15;5
339;2;44;1274;350;175;60;15;5
340;2;45;1306;360;180;60;15;5
341;2;46;1338;370;185;60;15;5
342;2;47;1372;380;190;65;15;5
343;2;48;1406;390;195;65;15;5
344;2;49;1441;400;200;65;15;5
345;2;50;1477;405;205;70;20;5
346;2;51;1514;415;210;70;20;5
347;2;52;1552;425;215;70;20;5
348;2;53;1591;435;220;75;20;5
349;2;54;1631;450;225;75;20;5
350;2;55;1671;455;230;75;20;5
351;2;56;1713;465;235;80;20;5
352;2;57;1756;475;240;80;20;5
353;2;58;1800;485;245;80;20;5
354;2;59;1845;495;250;85;20;5
355;2;60;1891;510;255;85;20;5
356;2;61;1938;520;260;85;20;5
357;2;62;1987;530;265;90;25;5
358;2;63;2036;540;270;90;25;5
359;2;64;2087;550;275;90;25;5
360;2;65;2139;560;280;95;25;5
361;2;66;2193;570;285;95;25;5
362;2;67;2248;580;290;95;25;5
363;2;68;2304;590;295;100;25;5
364;2;69;2361;600;300;100;25;5
365;2;70;2420;610;305;100;25;5
366;2;71;2481;620;310;105;25;5
367;2;72;2543;630;315;105;25;5
368;2;73;2606;645;325;110;30;5
369;2;74;2672;655;330;110;30;5
370;2;75;2738;665;335;110;30;5
371;2;76;2807;675;340;115;30;5
372;2;77;2877;685;345;115;30;5
373;2;78;2949;695;350;115;30;5
374;2;79;3023;705;355;120;30;5
375;2;80;3098;720;360;120;30;5
376;2;81;3176;730;365;120;30;5
377;2;82;3255;740;370;125;30;5
378;2;83;3336;750;375;125;30;5
379;2;84;3420;760;380;125;30;5
380;2;85;3505;775;390;130;35;5
381;2;86;3593;785;395;130;35;5
382;2;87;3683;795;400;135;35;5
383;2;88;3775;805;405;135;35;5
384;2;89;3869;815;410;135;35;5
385;2;90;3966;825;415;140;35;5
386;2;91;4065;840;420;140;35;5
387;2;92;4167;850;425;140;35;5
388;2;93;4271;860;430;145;35;5
389;2;94;4377;870;435;145;35;5
390;2;95;4487;885;445;150;40;10
391;2;96;4599;895;450;150;40;10
392;2;97;4714;905;455;150;40;10
393;2;98;4832;915;460;155;40;10
394;2;99;4953;930;465;155;40;10
395;2;100;5076;940;470;155;40;10
396;2;101;5203;950;475;160;40;10
397;2;102;5333;960;480;160;40;10
398;2;103;5467;975;490;165;40;10
399;2;104;5603;985;495;165;40;10
400;2;105;5743;995;500;165;40;10
401;2;106;5887;1010;505;170;45;10
402;2;107;6034;1020;510;170;45;10
403;2;108;6185;1030;515;170;45;10
404;2;109;6340;1040;520;175;45;10
405;2;110;6498;1055;530;175;45;10
406;2;111;6660;1065;535;180;45;10
407;2;112;6827;1075;540;180;45;10
408;2;113;6998;1090;545;180;45;10
409;2;114;7173;1100;550;185;45;10
410;2;115;7352;1110;555;185;45;10
411;2;116;7536;1125;565;190;50;10
412;2;117;7724;1135;570;190;50;10
413;2;118;7917;1145;575;190;50;10
414;2;119;8115;1160;580;195;50;10
415;2;120;8318;1170;585;195;50;10
416;2;121;8526;1180;590;195;50;10
417;2;122;8739;1195;600;200;50;10
418;2;123;8957;1205;605;200;50;10
419;2;124;9181;1215;610;205;50;10
420;2;125;9411;1230;615;205;50;10
421;2;126;9646;1240;620;205;50;10
422;2;127;9887;1250;625;210;55;10
423;2;128;10134;1265;635;210;55;10
424;2;129;10388;1275;640;215;55;10
425;2;130;10647;1285;645;215;55;10
426;2;131;10914;1300;650;215;55;10
427;2;132;11186;1310;655;220;55;10
428;2;133;11466;1325;665;220;55;10
429;3;1;50;5;5;0;0;0
430;3;2;60;10;5;0;0;0
431;3;3;120;15;10;5;0;0
432;3;4;190;20;10;5;0;0
433;3;5;240;25;15;5;0;0
434;3;6;320;35;20;5;0;0
435;3;7;380;40;20;5;0;0
436;3;8;460;50;25;10;5;0
437;3;9;530;55;30;10;5;0
438;3;10;600;65;35;10;5;0
439;3;11;615;70;35;10;5;0
440;3;12;631;80;40;15;5;0
441;3;13;647;85;45;15;5;0
442;3;14;663;95;50;15;5;0
443;3;15;679;100;50;15;5;0
444;3;16;696;110;55;20;5;0
445;3;17;714;120;60;20;5;0
446;3;18;732;130;65;20;5;0
447;3;19;750;135;70;25;5;0
448;3;20;769;145;75;25;5;0
449;3;21;788;155;80;25;5;0
450;3;22;807;165;85;30;10;0
451;3;23;828;175;90;30;10;0
452;3;24;848;180;90;30;10;0
453;3;25;869;190;95;30;10;0
454;3;26;891;200;100;35;10;0
455;3;27;913;210;105;35;10;0
456;3;28;936;220;110;35;10;0
457;3;29;960;230;115;40;10;0
458;3;30;984;240;120;40;10;0
459;3;31;1008;250;125;40;10;0
460;3;32;1033;255;130;45;10;0
461;3;33;1059;265;135;45;10;0
462;3;34;1086;275;140;45;10;0
463;3;35;1113;285;145;50;15;5
464;3;36;1141;295;150;50;15;5
465;3;37;1169;305;155;50;15;5
466;3;38;1198;315;160;55;15;5
467;3;39;1228;325;165;55;15;5
468;3;40;1259;335;170;55;15;5
469;3;41;1291;345;175;60;15;5
470;3;42;1323;360;180;60;15;5
471;3;43;1356;370;185;60;15;5
472;3;44;1390;380;190;65;15;5
473;3;45;1424;390;195;65;15;5
474;3;46;1460;400;200;65;15;5
475;3;47;1497;410;205;70;20;5
476;3;48;1534;420;210;70;20;5
477;3;49;1572;430;215;70;20;5
478;3;50;1612;440;220;75;20;5
479;3;51;1652;450;225;75;20;5
480;3;52;1693;465;235;80;20;5
481;3;53;1735;475;240;80;20;5
482;3;54;1779;485;245;80;20;5
483;3;55;1823;495;250;85;20;5
484;3;56;1869;505;255;85;20;5
485;3;57;1916;515;260;85;20;5
486;3;58;1963;525;265;90;25;5
487;3;59;2012;540;270;90;25;5
488;3;60;2063;550;275;90;25;5
489;3;61;2114;560;280;95;25;5
490;3;62;2167;570;285;95;25;5
491;3;63;2221;585;295;100;25;5
492;3;64;2277;595;300;100;25;5
493;3;65;2334;605;305;100;25;5
494;3;66;2392;615;310;105;25;5
495;3;67;2452;625;315;105;25;5
496;3;68;2513;640;320;105;25;5
497;3;69;2576;650;325;110;30;5
498;3;70;2640;660;330;110;30;5
499;3;71;2706;675;340;115;30;5
500;3;72;2774;685;345;115;30;5
501;3;73;2843;695;350;115;30;5
502;3;74;2914;705;355;120;30;5
503;3;75;2987;720;360;120;30;5
504;3;76;3062;730;365;120;30;5
505;3;77;3138;740;370;125;30;5
506;3;78;3217;755;380;125;30;5
507;3;79;3297;765;385;130;35;5
508;3;80;3380;775;390;130;35;5
509;3;81;3464;790;395;130;35;5
510;3;82;3551;800;400;135;35;5
511;3;83;3640;810;405;135;35;5
512;3;84;3731;825;415;140;35;5
513;3;85;3824;835;420;140;35;5
514;3;86;3919;850;425;140;35;5
515;3;87;4017;860;430;145;35;5
516;3;88;4118;875;440;145;35;5
517;3;89;4221;885;445;150;40;10
518;3;90;4326;895;450;150;40;10
519;3;91;4434;910;455;150;40;10
520;3;92;4545;920;460;155;40;10
521;3;93;4659;930;465;155;40;10
522;3;94;4775;945;475;160;40;10
523;3;95;4895;955;480;160;40;10
524;3;96;5017;970;485;160;40;10
525;3;97;5142;980;490;165;40;10
526;3;98;5271;995;500;165;40;10
527;3;99;5403;1005;505;170;45;10
528;3;100;5538;1015;510;170;45;10
529;3;101;5676;1030;515;170;45;10
530;3;102;5818;1040;520;175;45;10
531;3;103;5964;1055;530;175;45;10
532;3;104;6113;1065;535;180;45;10
533;3;105;6265;1080;540;180;45;10
534;3;106;6422;1090;545;180;45;10
535;3;107;6583;1105;555;185;45;10
536;3;108;6747;1115;560;185;45;10
537;3;109;6916;1130;565;190;50;10
538;3;110;7089;1140;570;190;50;10
539;3;111;7266;1155;580;195;50;10
540;3;112;7448;1165;585;195;50;10
541;3;113;7634;1180;590;195;50;10
542;3;114;7825;1190;595;200;50;10
543;3;115;8020;1205;605;200;50;10
544;3;116;8221;1215;610;205;50;10
545;3;117;8426;1230;615;205;50;10
546;3;118;8637;1240;620;205;50;10
547;3;119;8853;1255;630;210;55;10
548;3;120;9074;1265;635;210;55;10
549;3;121;9301;1280;640;215;55;10
550;3;122;9533;1290;645;215;55;10
551;3;123;9772;1305;655;220;55;10
552;3;124;10016;1320;660;220;55;10
553;3;125;10266;1330;665;220;55;10
554;3;126;10523;1345;675;225;55;10
555;3;127;10786;1355;680;225;55;10
556;3;128;11056;1370;685;230;60;10
557;3;129;11332;1380;690;230;60;10
558;3;130;11615;1395;700;235;60;10
559;3;131;11906;1405;705;235;60;10
560;3;132;12203;1420;710;235;60;10
561;3;133;12508;1435;720;240;60;10
562;3;134;12821;1445;725;240;60;10
563;3;135;13142;1460;730;245;60;10
564;3;136;13470;1475;740;245;60;10
565;3;137;13807;1485;745;250;65;15
566;3;138;14152;1500;750;250;65;15
567;3;139;14506;1510;755;250;65;15
568;3;140;14869;1525;765;255;65;15
569;3;141;15240;1540;770;255;65;15
570;3;142;15621;1550;775;260;65;15
571;3;143;16012;1565;785;260;65;15
572;3;144;16412;1575;790;265;65;15
573;3;145;16822;1590;795;265;65;15
574;3;146;17243;1605;805;270;70;15
575;3;147;17674;1615;810;270;70;15
576;3;148;18116;1630;815;270;70;15
577;3;149;18569;1645;825;275;70;15
578;3;150;19033;1655;830;275;70;15
579;3;151;19509;1670;835;280;70;15
580;4;1;50;5;5;0;0;0
581;4;2;70;10;5;0;0;0
582;4;3;130;15;10;5;0;0
583;4;4;200;20;10;5;0;0
584;4;5;270;30;15;5;0;0
585;4;6;330;35;20;5;0;0
586;4;7;420;45;25;10;5;0
587;4;8;490;50;25;10;5;0
588;4;9;570;60;30;10;5;0
589;4;10;650;65;35;10;5;0
590;4;11;667;75;40;15;5;0
591;4;12;683;85;45;15;5;0
592;4;13;700;95;50;15;5;0
593;4;14;718;100;50;15;5;0
594;4;15;736;110;55;20;5;0
595;4;16;754;120;60;20;5;0
596;4;17;773;130;65;20;5;0
597;4;18;792;140;70;25;5;0
598;4;19;812;150;75;25;5;0
599;4;20;833;155;80;25;5;0
600;4;21;853;165;85;30;10;0
601;4;22;875;175;90;30;10;0
602;4;23;897;185;95;30;10;0
603;4;24;919;195;100;35;10;0
604;4;25;942;205;105;35;10;0
605;4;26;965;215;110;35;10;0
606;4;27;990;225;115;40;10;0
607;4;28;1014;235;120;40;10;0
608;4;29;1040;245;125;40;10;0
609;4;30;1066;255;130;45;10;0
610;4;31;1092;265;135;45;10;0
611;4;32;1120;275;140;45;10;0
612;4;33;1147;285;145;50;15;5
613;4;34;1176;300;150;50;15;5
614;4;35;1206;310;155;50;15;5
615;4;36;1236;320;160;55;15;5
616;4;37;1267;330;165;55;15;5
617;4;38;1298;340;170;55;15;5
618;4;39;1331;350;175;60;15;5
619;4;40;1364;365;185;60;15;5
620;4;41;1398;375;190;65;15;5
621;4;42;1433;385;195;65;15;5
622;4;43;1469;395;200;65;15;5
623;4;44;1505;405;205;70;20;5
624;4;45;1543;420;210;70;20;5
625;4;46;1582;430;215;70;20;5
626;4;47;1621;440;220;75;20;5
627;4;48;1662;450;225;75;20;5
628;4;49;1703;465;235;80;20;5
629;4;50;1746;475;240;80;20;5
630;4;51;1789;485;245;80;20;5
631;4;52;1834;500;250;85;20;5
632;4;53;1880;510;255;85;20;5
633;4;54;1927;520;260;85;20;5
634;4;55;1975;535;270;90;25;5
635;4;56;2025;545;275;90;25;5
636;4;57;2075;555;280;95;25;5
637;4;58;2127;570;285;95;25;5
638;4;59;2180;580;290;95;25;5
639;4;60;2235;590;295;100;25;5
640;4;61;2290;605;305;100;25;5
641;4;62;2348;615;310;105;25;5
642;4;63;2406;630;315;105;25;5
643;4;64;2467;640;320;105;25;5
644;4;65;2528;650;325;110;30;5
645;4;66;2591;665;335;110;30;5
646;4;67;2656;675;340;115;30;5
647;4;68;2723;690;345;115;30;5
648;4;69;2791;700;350;115;30;5
649;4;70;2860;715;360;120;30;5
650;4;71;2932;725;365;120;30;5
651;4;72;3005;735;370;125;30;5
652;4;73;3080;750;375;125;30;5
653;4;74;3157;760;380;125;30;5
654;4;75;3236;775;390;130;35;5
655;4;76;3317;785;395;130;35;5
656;4;77;3400;800;400;135;35;5
657;4;78;3485;810;405;135;35;5
658;4;79;3572;825;415;140;35;5
659;4;80;3661;835;420;140;35;5
660;4;81;3753;850;425;140;35;5
661;4;82;3847;860;430;145;35;5
662;4;83;3943;875;440;145;35;5
663;4;84;4041;890;445;150;40;10
664;4;85;4142;900;450;150;40;10
665;4;86;4246;915;460;155;40;10
666;4;87;4352;925;465;155;40;10
667;4;88;4461;940;470;155;40;10
668;4;89;4572;950;475;160;40;10
669;4;90;4687;965;485;160;40;10
670;4;91;4804;975;490;165;40;10
671;4;92;4924;990;495;165;40;10
672;4;93;5047;1005;505;170;45;10
673;4;94;5173;1015;510;170;45;10
674;4;95;5303;1030;515;170;45;10
675;4;96;5435;1040;520;175;45;10
676;4;97;5571;1055;530;175;45;10
677;4;98;5710;1070;535;180;45;10
678;4;99;5853;1080;540;180;45;10
679;4;100;5999;1095;550;185;45;10
680;5;1;50;5;5;0;0;0
681;5;2;80;10;5;0;0;0
682;5;3;140;15;10;5;0;0
683;5;4;210;25;15;5;0;0
684;5;5;290;30;15;5;0;0
685;5;6;360;40;20;5;0;0
686;5;7;440;45;25;10;5;0
687;5;8;530;55;30;10;5;0
688;5;9;610;65;35;10;5;0
689;5;10;700;70;35;10;5;0
690;5;11;718;80;40;15;5;0
691;5;12;736;90;45;15;5;0
692;5;13;754;100;50;15;5;0
693;5;14;773;110;55;20;5;0
694;5;15;792;120;60;20;5;0
695;5;16;812;125;65;20;5;0
696;5;17;833;140;70;25;5;0
697;5;18;853;150;75;25;5;0
698;5;19;875;155;80;25;5;0
699;5;20;897;170;85;30;10;0
700;5;21;919;180;90;30;10;0
701;5;22;942;190;95;30;10;0
702;5;23;965;200;100;35;10;0
703;5;24;990;210;105;35;10;0
704;5;25;1014;220;110;35;10;0
705;5;26;1040;230;115;40;10;0
706;5;27;1066;240;120;40;10;0
707;5;28;1092;250;125;40;10;0
708;5;29;1120;265;135;45;10;0
709;5;30;1148;275;140;45;10;0
710;5;31;1176;285;145;50;15;5
711;5;32;1206;295;150;50;15;5
712;5;33;1236;310;155;50;15;5
713;5;34;1267;320;160;55;15;5
714;5;35;1298;330;165;55;15;5
715;5;36;1331;340;170;55;15;5
716;5;37;1364;355;180;60;15;5
717;5;38;1398;365;185;60;15;5
718;5;39;1433;375;190;65;15;5
719;5;40;1469;390;195;65;15;5
720;5;41;1506;400;200;65;15;5
721;5;42;1543;410;205;70;20;5
722;5;43;1582;425;215;70;20;5
723;5;44;1621;435;220;75;20;5
724;5;45;1662;450;225;75;20;5
725;5;46;1703;460;230;75;20;5
726;5;47;1746;470;235;80;20;5
727;5;48;1789;485;245;80;20;5
728;5;49;1834;495;250;85;20;5
729;5;50;1880;510;255;85;20;5
730;5;51;1927;520;260;85;20;5
731;5;52;1975;535;270;90;25;5
732;5;53;2025;545;275;90;25;5
733;5;54;2075;560;280;95;25;5
734;5;55;2127;570;285;95;25;5
735;5;56;2180;585;295;100;25;5
